date,trade_date,target_start_date,target_end_date,close,fwd_ret_1d,target_ret,target_up,target_trade,target_big_up,target_big_down,target_clean_direction,target_future_drawdown,target_big_up_label,target_big_down_label,target_avoid_loss_label,target_reduce_position_worth_label,horizon,model_name,pred_ret,pred_up_prob,pred_trade_prob,pred_big_up_prob,pred_big_down_prob,pred_tail_score,pred_clean_direction_prob,pred_future_drawdown,pred_big_up_label_prob,pred_big_down_label_prob,pred_avoid_loss_label_prob,pred_reduce_position_worth_label_prob,pred_up,pred_trade,pred_big_up,pred_big_down,pred_clean_direction,walk_forward_period,chunk_start,train_samples,train_latest_target_end_date,feature_top_k,selected_feature_count,selected_feature_count_up,selected_feature_count_trade,selected_feature_count_big_up,selected_feature_count_big_down,selected_feature_count_clean_direction,clean_direction_train_samples,validation_fold,ret_5,ret_20,ret_60,ma_ratio_20,ma_ratio_60,ma_spread_20_60,volatility_20,volatility_60,volatility_ratio_5_20,volatility_ratio_20_60,drawdown_20,drawdown_60,drawdown_120,drawdown_speed_20,trend_regime_score,high_volatility_regime,drawdown_regime,severe_drawdown_regime,crash_risk_score,m5_available,strategy,final_position,signal,turnover,transaction_cost,strategy_return,buy_hold_return,active_return,equity,buy_hold_equity,drawdown,buy_hold_drawdown,dataset_period
2023-07-03,2023-07-04,2023-07-04,2023-07-17,2746.55,0.008978536709690177,0.024685514554622978,1.0,1.0,0.0,0.0,1.0,0.006906846771403963,0.0,0.0,0.0,0.0,10,ExtraTrees,0.008793592548498269,0.578847073736062,0.5641059339175704,0.40700572599750523,0.44103914214229595,-0.03403341614479072,0.4806991718801,-0.019214403985109395,0.40700572599750523,0.44103914214229595,0.47933457140420804,0.45395387237002893,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.07480237927526034,0.060857708990764925,0.055748177988253156,0.041681481864964676,0.07091945459810489,0.028068054623371363,0.011668945936760221,0.01170634193581263,0.9291493601401761,0.9968054923342017,0.0,0.0,0.0,0.0369010782758139,1.0,0.0,0.0,0.0,0.27175438343320524,0.0,ml_direct_signal_timing,0.8,HOLD,0.19999999999999996,0.00019999999999999996,0.006982829367752142,0.008978536709690177,-0.0019957073419380345,100698.28293677521,100897.85367096902,0.0,0.0,2023H2
2023-07-04,2023-07-05,2023-07-05,2023-07-18,2771.21,-0.0020532547154492597,0.018569505739370218,1.0,1.0,0.0,0.0,,-0.0020532547154492597,0.0,0.0,0.0,0.0,10,ExtraTrees,0.007200021350230678,0.5776874395893158,0.5625066179441945,0.3912070435136644,0.488598233545905,-0.09739119003224056,0.4422461268384497,-0.019763951622178682,0.3912070435136644,0.488598233545905,0.4836456643093067,0.420077012123087,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.0521877467954559,0.05880082985966517,0.05858646823335256,0.047975765647870094,0.07945886243162104,0.030041817583718267,0.011607028965626374,0.011732287636643515,0.5253713270034818,0.9893235935823872,0.0,0.0,0.0,0.007368155247596264,1.0,0.0,0.0,0.0,0.19099877680586635,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,-0.0016426037723594078,-0.0020532547154492597,0.0004106509430898519,100532.87555735315,100690.6846771404,-0.0016426037723593634,-0.0020532547154492597,2023H2
2023-07-05,2023-07-06,2023-07-06,2023-07-19,2765.52,0.0032832884954727692,0.024089502155109965,1.0,1.0,0.0,0.0,1.0,0.0003796754317453299,0.0,0.0,0.0,0.0,10,ExtraTrees,0.005966292167660135,0.5800008135448088,0.536072107326744,0.37265845148281657,0.5009079450212875,-0.12824949353847098,0.44783562623526085,-0.02031982906158857,0.37265845148281657,0.5009079450212875,0.5017783842468783,0.42053371949621515,1,1,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.04596857767456641,0.047565294797250024,0.0766224160080975,0.043346774193548265,0.07586774074141567,0.03116985392800431,0.011575857404685926,0.01144947850251188,0.6862056606532587,1.011037961436088,-0.0020532547154492597,-0.0020532547154492597,-0.0020532547154492597,0.0014631078656286434,1.0,0.0,0.0,0.0,0.22408960815777393,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.0026266307963782156,0.0032832884954727692,-0.0006566576990945537,100796.93830434055,101021.28124374212,0.0,0.0,2023H2
2023-07-06,2023-07-07,2023-07-07,2023-07-20,2774.6,-0.0015786059251784446,0.012502703092337697,1.0,1.0,0.0,0.0,,-0.002894110862826982,0.0,0.0,0.0,0.0,10,ExtraTrees,0.001857175407201059,0.5228524288139034,0.4829770282177769,0.3693739719621582,0.5460090995794864,-0.1766351276173282,0.39899530578548237,-0.02671230013237892,0.3693739719621582,0.5460090995794864,0.5228663998357892,0.4517337757686443,1,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.031396135517110624,0.071588574253449,0.09014757421930253,0.04312505921293042,0.07779674354871546,0.033238281478872755,0.010399984894384118,0.01136922973843972,0.635773031500556,0.9147484160005532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19129025710053965,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,-0.0012628847401427558,-0.0015786059251784446,0.00031572118503568874,100669.64338910289,100861.80845060165,-0.0012628847401428,-0.0015786059251783335,2023H2
2023-07-07,2023-07-10,2023-07-10,2023-07-21,2770.22,0.00027434644179891166,0.011861873786197519,1.0,1.0,0.0,0.0,,-0.0013175848849548144,0.0,0.0,0.0,0.0,10,ExtraTrees,0.00251403084615197,0.5258304730685759,0.4888565901865961,0.3748676663381804,0.5205634206882909,-0.14569575435011045,0.40126006403185804,-0.026971446824613148,0.3748676663381804,0.5205634206882909,0.5344612709959159,0.4608702227877839,1,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.013885838933052064,0.06100484882839119,0.07724015103496273,0.03836938725328487,0.07471328060371585,0.03500092914581043,0.010393124735443937,0.011315609137848378,0.4487270585068021,0.9184768233714506,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,1.0,0.0,0.0,0.0,0.15459143516811918,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.00021947715343912934,0.00027434644179891166,-5.486928835978232e-05,100691.73807587166,100889.47952886346,-0.0010436847610515443,-0.001304692568298127,2023H2
2023-07-10,2023-07-11,2023-07-11,2023-07-24,2770.98,0.00979797761080925,0.019451601960317255,1.0,1.0,0.0,0.0,,-0.0015914947058440765,0.0,0.0,0.0,0.0,10,ExtraTrees,0.0012375990376468399,0.47783033636825445,0.4806937392131276,0.3745241016553482,0.5694089232475366,-0.19488482159218834,0.3893592454771462,-0.027611270411258337,0.3745241016553482,0.5694089232475366,0.5604824528703035,0.47058781691371254,0,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.008894795288634683,0.06084899159277812,0.09807884350183071,0.035569509414557166,0.07329053395588847,0.03642539124453026,0.010395107531212738,0.011007787664588438,0.43640865987551686,0.944341210782375,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,1.0,0.0,0.0,0.0,0.1520729727704861,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.0078383820886474,0.00979797761080925,-0.00195959552216185,101480.99839208036,101877.99239045348,0.0,0.0,2023H2
2023-07-11,2023-07-12,2023-07-12,2023-07-25,2798.13,-0.011278961306301016,0.027378999546125327,1.0,1.0,0.0,0.0,1.0,-0.011278961306301016,0.0,0.0,1.0,0.0,10,ExtraTrees,0.0018456472985415345,0.5206864620125334,0.4987826183402572,0.3698985588810727,0.5549923738188359,-0.18509381493776322,0.40950793848965256,-0.025122937489307953,0.3698985588810727,0.5549923738188359,0.5299795066700065,0.4820802273349034,1,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.009714168179242977,0.07545103043254331,0.10961169360595169,0.04189407393492406,0.08187613660829007,0.038374402613085,0.010366689013889843,0.01105363109860388,0.46924275400639887,0.9378537171553698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15740069042086907,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,-0.009023169045040814,-0.011278961306301016,0.0022557922612602022,100565.31818872908,100728.91445631793,-0.00902316904504108,-0.011278961306301016,2023H2
2023-07-12,2023-07-13,2023-07-13,2023-07-26,2766.57,0.008501501859703442,0.04365333246583303,1.0,1.0,1.0,0.0,1.0,0.008501501859703442,1.0,0.0,0.0,0.0,10,ExtraTrees,0.003896561248028564,0.5133446068256189,0.4963869067678833,0.3541544723636202,0.4999308465935309,-0.1457763742299107,0.4158404360911032,-0.025444640298117275,0.3541544723636202,0.4999308465935309,0.531979231613771,0.4791024091618435,1,0,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.0003796754317453299,0.049907781985989,0.0837351780978608,0.027626538057807126,0.06820227181099137,0.03948490258909776,0.010649166304271245,0.01109241648037307,0.7220742793834886,0.9600402512035036,-0.011278961306301016,-0.011278961306301016,-0.011278961306301016,-0.009225706590851757,1.0,0.0,0.0,0.0,0.23054252808412246,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.006801201487762754,0.008501501859703442,-0.0017003003719406884,101249.28318041161,101585.26150989422,-0.0022833359480116666,-0.002873347557118655,2023H2
2023-07-13,2023-07-14,2023-07-14,2023-07-27,2790.09,0.0038600905347139225,0.031128028128124763,1.0,1.0,0.0,0.0,1.0,0.0038600905347139225,0.0,0.0,0.0,0.0,10,ExtraTrees,0.0026971990359341085,0.4988900938915415,0.496087334923699,0.3515146491997559,0.5602796111833154,-0.20876496198355948,0.4237294572709277,-0.02530521966461948,0.3515146491997559,0.5602796111833154,0.5231620628620284,0.48854833616307713,0,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.0055827867079940585,0.051550704591623475,0.09471961956777641,0.03373689762222254,0.07561261358623272,0.040509065759703144,0.010689450502057381,0.011122618932608309,0.7986399693063537,0.9610551765572942,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,1.0,0.0,0.0,0.0,0.24417454331885902,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.0030880724277711383,0.0038600905347139225,-0.0007720181069427842,101561.94830013263,101977.38981631502,0.0,0.0,2023H2
2023-07-14,2023-07-17,2023-07-17,2023-07-28,2800.86,0.004816377826810214,0.03234720764336663,1.0,1.0,0.0,0.0,1.0,0.0007926136972213893,0.0,0.0,0.0,0.0,10,ExtraTrees,0.004300955953418787,0.4942518309736754,0.4970036236037421,0.3431007561829857,0.5622500757447049,-0.21914931956171918,0.4207966000083968,-0.023964379096548187,0.3431007561829857,0.5622500757447049,0.5338911401527429,0.4988995961830426,0,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.011060493390416815,0.056828601075370244,0.09780819340576641,0.03483993632515925,0.07803611338484084,0.041741892193565944,0.010656267054100877,0.011126294650531145,0.7929187213805639,0.9577552445631278,0.0,0.0,0.0,0.0015786059251784446,1.0,0.0,0.0,0.0,0.24216730510389312,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.0038531022614481714,0.004816377826810214,-0.0009632755653620428,101953.27687280496,102468.5514554623,0.0,0.0,2023H2
2023-07-17,2023-07-18,2023-07-18,2023-07-31,2814.35,0.0029562776484801656,0.034405813065183866,1.0,1.0,1.0,0.0,1.0,-0.004004477055092659,1.0,0.0,1.0,0.0,10,ExtraTrees,0.007099742547424674,0.547547704216648,0.5553235862412818,0.3649962559683349,0.45733551546053286,-0.09233925949219796,0.49170738749480214,-0.022241449207607115,0.3649962559683349,0.45733551546053286,0.5093200849729579,0.4799791529609969,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.01565150235656687,0.0662032126079708,0.103186456091662,0.03647809211575437,0.08140222058220403,0.04334305646031211,0.01054031170180307,0.011131583716075566,0.7998569088125963,0.9468833879029616,0.0,0.0,0.0,0.001304692568298127,1.0,0.0,0.0,0.0,0.24255032038484725,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.0023650221187841327,0.0029562776484801656,-0.0005912555296960329,102194.39862769167,102771.47694380222,0.0,0.0,2023H2
2023-07-18,2023-07-19,2023-07-19,2023-08-01,2822.67,0.0033549795052201237,0.025968320774302223,1.0,1.0,0.0,0.0,1.0,-0.006940237434769236,0.0,0.0,1.0,0.0,10,ExtraTrees,0.003132637725633011,0.5038066667115859,0.4976599081737497,0.335915250181137,0.5710973838100525,-0.2351821336289155,0.41882130889930913,-0.025233583338347403,0.335915250181137,0.5710973838100525,0.5206159606695006,0.4942852184489327,1,0,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.008770142916876722,0.06597909333977858,0.1178094234866427,0.03620858237398816,0.08253674570637215,0.044709302857002475,0.010540517791520907,0.011022930841075999,0.7204100369786094,0.9562355006567381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22666094601804987,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.002683983604176099,0.0033549795052201237,-0.0006709959010440247,102468.68671804703,103116.27314266989,0.0,0.0,2023H2
2023-07-19,2023-07-20,2023-07-20,2023-08-02,2832.14,-0.00806810397791069,0.02494933160083912,1.0,1.0,0.0,0.0,1.0,-0.010260792192476331,0.0,0.0,1.0,0.0,10,ExtraTrees,0.006247986204381094,0.5437982234715928,0.5311128746924008,0.3408866332913176,0.4782175227410843,-0.13733088944976674,0.444809667175803,-0.022517080960906967,0.3408866332913176,0.4782175227410843,0.507514568842469,0.4815484005251254,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.02370082810122276,0.07487712773023136,0.12896783477702778,0.03593363475853728,0.08392709725889458,0.046328703779894065,0.010362425122707816,0.010967842215103173,0.21589420723223238,0.9448007109765244,0.0,0.0,0.0,0.011278961306301016,1.0,0.0,0.0,0.0,0.12452003478561308,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,-0.006454483182328552,-0.00806810397791069,0.001613620795582138,101807.3043029101,102284.32032914019,-0.006454483182328663,-0.00806810397791069,2023H2
2023-07-20,2023-07-21,2023-07-21,2023-08-03,2809.29,-0.002210522943519533,0.026202350059979507,1.0,1.0,0.0,0.0,1.0,-0.002210522943519533,0.0,0.0,0.0,0.0,10,ExtraTrees,0.005435518291647772,0.5084260626129976,0.5299719027847665,0.3300107441756635,0.5041090879030409,-0.17409834372737737,0.4494654404176213,-0.022429129045514428,0.3300107441756635,0.5041090879030409,0.5251550479590937,0.4719364454938207,1,1,0,1,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.006881498446286605,0.07668634064080959,0.13262751327444344,0.02382899119521431,0.07293048084907938,0.04795868262779335,0.010255110459709204,0.010909339233292849,0.5196853584014329,0.9400303941794123,-0.00806810397791069,-0.00806810397791069,-0.00806810397791069,-0.005194756420792146,1.0,0.0,0.0,0.0,0.1864751869295388,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,-0.0017684183548156264,-0.002210522943519533,0.0004421045887039064,101627.26639732653,102058.21849229033,-0.008211487310613719,-0.010260792192476331,2023H2
2023-07-21,2023-07-24,2023-07-24,2023-08-04,2803.08,0.007777159410363055,0.02356336601167297,1.0,1.0,0.0,0.0,1.0,0.007777159410363055,0.0,0.0,0.0,0.0,10,ExtraTrees,0.007765928247096237,0.5405321547633437,0.5496133445965234,0.33920504577337246,0.4909865360797669,-0.15178149030639443,0.49538778334899564,-0.02044679445132096,0.33920504577337246,0.4909865360797669,0.5267401604658324,0.4565649991498067,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.0007926136972213893,0.08253358925143961,0.163340264203095,0.017602976267620196,0.0678834611618162,0.04941070935013925,0.010009001522473028,0.010157509825093503,0.5310986203615441,0.9853794576448656,-0.010260792192476331,-0.010260792192476331,-0.010260792192476331,-0.010260792192476331,1.0,0.0,0.0,0.0,0.17034900003516934,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.006221727528290444,0.007777159410363055,-0.0015554318820726106,102259.56355829569,102851.94152664255,-0.0020408494189718684,-0.002563432598670534,2023H2
2023-07-24,2023-07-25,2023-07-25,2023-08-07,2824.88,0.01765030726968919,0.008683554699668639,1.0,1.0,0.0,0.0,,0.008683554699668639,0.0,0.0,0.0,0.0,10,ExtraTrees,0.009340468391989066,0.5414613787416043,0.5539476380284303,0.33027710961973306,0.45410222261527994,-0.12382511299554688,0.4860966514772383,-0.020942613626573153,0.33027710961973306,0.45410222261527994,0.5283609270645251,0.44771295181208,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,80,80,80,80,80,80,80,1034,2023H2,0.0037415388988577547,0.10545511465915314,0.1708764745380542,0.020525168303489938,0.0733788520184655,0.051790671466573235,0.00918221390002977,0.010178102847539755,0.661459449152682,0.902153774389231,-0.0025634325986708673,-0.0025634325986708673,-0.0025634325986708673,-0.0025634325986708673,1.0,0.0,0.0,0.0,0.17410193856736028,0.0,ml_direct_signal_timing,0.8,HOLD,0.0,0.0,0.014120245815751354,0.01765030726968919,-0.003530061453937838,103703.49373275027,104667.30989787189,0.0,0.0,2023H2
